SIDM00443,-4.794101,-5.977716,0.986548,-3.959316,-6.423313,2.128758,3.40101,2.821313,1.911683,0.024056,2.573157,2.673485,-4.714219,1.630849,3.808187,-0.000732,4.432567,1.544999,-3.121007,2.293863,-2.572098,4.432567,0.184486,4.432567,2.137829,-3.97446,0.56368,3.730757,-4.071915,3.23021,2.684713,0.630925,3.966132,2.969273,4.14563,-0.686581,3.099983,0.711893,-2.948494,1.564047,-0.917681,0.962981,-2.856601,-1.739164,-2.088388,1.508913,3.438564,2.622504,4.173524,,3.684062,3.448873,2.243131,-2.994178,-5.486402,1.156566,-5.766958,1.095542,-4.628194,-1.202475,0.240302,1.940572,2.796572,-2.157883,0.285832,-0.471682,1.45383,-1.209146,2.994902,2.165177,2.136319,0.946004,-2.283635,-4.706985,-6.266263,-6.414855,1.361357,1.706782,1.989696,2.129982,2.775737,-0.239158,0.263185,-6.257836,1.538529,-0.351482,-2.006579,2.850939,0.706625,3.42273,4.385976,4.297983,1.237155,1.715941,4.063623,2.836481,-5.760294,1.687138,3.906913,3.355864,-3.258291,3.713808,-0.774738,0.821427,-0.433571,4.057408,2.34305,-3.642867,1.828394,-2.552787,2.68565,1.690937,1.967608,3.466215,,,,,,-0.852903,1.128641,3.557258,-1.309082,3.508852,3.052452,1.389032,3.781925,4.704414,1.644438,3.329047,-0.0405,2.73948,-1.486186,2.398397,3.641231,2.435349,0.804784,1.079475,4.044823,4.704315,,,,,2.653563,0.383625,,,,,,,,,,,,,,,,,,,,,,,,,-2.850224,3.993665,3.944176,4.561004,1.812382,-1.456084,0.441072,2.930247,2.122123,1.753569,-6.986479,-0.498684,3.652442,2.089848,-0.252613,-1.452053,-0.188017,0.970798,1.690462,-0.072499,4.432558,-0.291164,4.005137,2.71141,-0.884151,1.65282,2.63634,1.762766,2.39698,,3.291941,-5.990488,,2.677073,,,,,0.593979,4.271568,1.714626,0.973458,-0.54115,,-5.909901,,,2.199147,,4.18597,1.567406,2.761776,0.450219,,,,,,0.937987,1.876416,0.63642,-1.494383,2.292151,1.687365,4.659504,1.699935,,,,,
SIDM00444,-2.735108,-4.23311,3.031703,0.76939,-4.509402,-2.199214,3.565346,1.4763,4.618,0.991722,-0.088752,4.075006,0.722745,5.531859,5.227254,3.214858,5.212488,1.404411,0.417042,3.136356,-0.096988,5.496467,-0.691825,3.927394,6.006377,-0.46034,2.363148,4.73325,-1.845665,5.329239,4.171888,4.396047,4.383987,2.781278,6.003517,0.485734,2.564592,3.491401,1.017091,3.898274,0.28034,1.903705,-2.438288,-0.224386,-1.518571,2.322606,4.967349,5.229561,5.150166,0.81845,4.882666,5.258821,4.100809,1.097365,-3.96846,1.803901,-2.370474,2.507168,-2.815295,2.829411,3.708732,0.251612,4.199252,,4.336942,6.861447,4.669422,2.79359,3.210052,5.209926,5.101106,4.803485,0.069683,-2.905693,-3.261019,-5.336959,3.495517,4.759174,1.449325,3.567204,4.774667,1.766621,2.222554,-3.815351,2.695905,2.027068,3.118372,5.25613,1.306685,5.574948,5.323061,3.733303,2.204882,1.994359,5.990522,4.411048,-3.69351,5.073806,5.593825,1.35056,-1.699001,5.891523,0.921292,3.757599,1.15321,5.710634,1.875527,-1.929036,3.098878,0.472992,6.045194,3.95716,3.413969,4.853155,5.508118,2.943563,4.315883,2.451407,3.586088,0.690325,0.925999,4.392621,1.528588,3.812799,5.318806,1.565273,3.431425,5.723274,5.434092,4.31457,3.77981,5.542969,1.944456,2.695287,5.394481,3.525723,2.20836,2.602013,4.027241,5.108021,5.017221,1.344021,5.914451,1.213757,2.288015,5.270048,4.40609,2.493651,1.527506,3.962174,-1.127177,-0.908482,-2.155274,-2.787771,3.813795,4.5161,6.708675,6.229215,4.070251,-4.265219,-3.456766,-0.340924,3.712943,3.712943,4.627778,3.961113,4.811555,-0.759845,0.791785,0.121266,-1.22687,4.593138,5.954377,5.518741,3.164864,-1.323043,0.221498,1.313918,3.438535,3.731971,-3.971659,0.126112,5.944571,2.834826,1.002485,2.013108,2.802712,3.211594,1.178624,1.49585,5.879021,-0.236287,2.325523,2.401973,-0.079245,5.762122,1.959306,5.213846,3.448986,5.96015,3.212909,-3.382061,5.530146,5.298331,5.278962,3.989276,5.141068,3.026729,0.516707,4.08715,4.845283,5.801838,2.784518,1.890401,-3.644616,2.750676,6.402447,3.926682,0.789678,6.01253,3.898351,5.882868,4.526235,-0.024466,1.898722,4.676464,2.288628,3.753999,,5.768146,0.17277,2.520404,3.960703,,,2.858189,4.980274,9.84877,9.557798,7.925968,9.339901
SIDM00445,-1.824594,-3.995044,2.525041,2.912353,-5.657175,-2.850671,4.704136,3.379054,0.243654,1.099533,3.989233,0.328785,0.213802,5.423717,5.366841,2.104619,4.797518,1.986441,0.173196,2.183153,-0.045148,5.554199,-1.196772,4.763556,5.284806,-4.554317,1.012642,5.235078,-3.683132,4.970559,1.052967,2.479657,5.065709,5.58424,4.670676,2.557938,3.49464,0.931585,0.203298,2.82192,0.965612,4.019713,-2.136593,-0.012021,-0.457723,-0.694332,4.93434,2.569106,5.600201,-0.140598,4.546958,5.818503,3.416114,-0.828268,-4.434991,1.686788,-2.426456,2.886456,-3.208533,3.743465,4.510117,-0.281302,4.815747,,4.351512,4.215253,3.528251,-0.470984,1.72302,3.056119,4.546031,4.515225,-0.556555,-2.318078,-0.676857,-4.888063,1.338574,3.21613,3.570302,3.158702,5.701238,1.902769,2.526703,-4.508017,2.696854,2.462122,4.721951,4.999134,-2.074435,5.434114,6.440212,2.766986,3.150543,1.044084,4.484346,2.636515,-3.50881,4.426965,4.787289,0.352085,-1.326887,5.619948,1.442101,2.011806,1.104148,5.176988,1.40608,-2.539468,0.975603,-1.545616,5.427648,0.732413,3.212786,5.173048,4.934238,1.748074,4.514518,2.406801,2.858798,2.748236,3.015895,4.543403,3.029011,3.50304,5.617941,1.954155,3.589391,5.50113,5.627487,5.262791,3.377198,5.557654,2.54354,2.303188,5.738275,3.736461,2.49114,3.367572,4.392094,5.485373,1.592586,4.465648,1.750123,1.816291,2.032683,3.481285,3.896991,3.394217,2.883087,5.453821,1.304644,1.364242,2.946599,-2.750862,2.665148,4.055301,5.72187,5.078819,5.496454,-5.331432,-4.442414,-0.755539,1.622213,3.004755,2.799709,4.989873,3.496608,-0.107772,-0.425589,1.437284,1.130115,3.850897,3.764312,4.087213,4.253348,-1.321089,0.411238,2.08742,1.751083,-0.003899,-5.282162,1.754537,5.103301,2.07497,1.782341,1.255311,2.370825,1.822752,2.30004,2.205938,5.048496,-0.230649,5.461133,5.153386,1.3829,5.552537,0.150608,5.603449,1.850788,2.815172,3.916482,-3.261666,4.391841,2.735365,3.583094,3.796036,4.01693,3.5461,0.675201,5.623069,3.25719,5.173853,2.876853,2.762825,-4.842107,1.339494,5.396612,1.150543,0.971398,5.526267,2.575934,4.606817,3.651552,0.324727,2.56644,5.508525,4.876151,4.089546,,3.176658,-2.314184,2.434018,4.538619,,,2.554935,5.289914,10.869068,9.744102,6.604729,9.906682
SIDM00446,-4.907038,-6.280589,0.303732,-1.898352,-5.650287,-2.774587,2.654189,2.632577,-2.648379,0.470648,1.614166,-4.913077,0.094351,1.778429,2.971755,0.194219,3.804046,1.495331,-1.33383,2.414664,-3.839988,4.276091,-2.784563,4.277892,3.449025,-1.40429,1.119955,3.618067,-6.185477,3.557255,0.551565,0.892553,3.367738,4.277892,3.655905,0.615921,1.550121,0.406482,,1.600934,2.106336,0.234865,-1.596052,1.587021,-1.89564,-5.95427,1.771557,-3.762856,4.277892,0.119765,2.419812,2.95492,0.723525,1.819227,-5.01853,0.658716,-1.969456,0.752992,-4.502272,0.183074,0.671286,0.494516,3.305478,,2.891001,2.987914,1.198272,0.104119,1.895828,1.360054,1.810669,1.853042,-1.10372,-4.125874,-5.220422,-5.471771,1.62273,3.761942,2.81018,1.211995,4.000375,0.569265,1.264632,-6.861951,2.021758,-0.532794,-0.581342,3.345957,-7.77506,2.086345,3.64792,2.156944,0.211319,1.469829,3.406171,3.009275,-6.462465,3.737423,2.84422,2.818218,-2.659801,4.277855,-2.141918,3.694809,1.913947,3.418268,2.78276,-4.678872,2.798277,2.343694,4.416003,-2.949982,1.064268,4.219107,2.856206,-0.085534,2.904075,0.855381,0.957044,1.602545,0.836722,2.408756,1.139685,2.498515,2.904964,1.327718,3.065355,4.271811,3.084443,2.790723,-0.152735,3.227486,-1.793,0.521372,3.274313,3.068471,1.745056,2.658024,2.669541,3.887825,-2.56769,-1.012386,-2.892665,3.06799,0.72995,4.277638,2.6681,4.737007,4.879934,2.050822,-1.368071,-2.601729,-2.508644,-4.410662,2.663397,0.984074,4.964444,4.358952,3.099489,-5.117888,-4.969221,-1.578586,0.17613,0.98513,2.981032,2.267909,2.933946,-3.078906,-2.568286,0.020817,-1.06502,4.277892,2.956544,3.905284,1.635845,-1.811429,0.164099,-0.771339,-5.132331,-3.096176,-6.765499,2.540178,2.856492,0.95496,1.609387,0.428452,3.261571,1.524639,1.767736,3.390983,4.275256,1.158688,3.581919,2.367157,-0.942592,3.592549,3.587029,2.416579,1.313218,1.818869,2.485138,-3.112284,3.028642,3.734501,3.476094,3.139236,0.622276,1.858485,-0.081927,4.277872,2.965725,3.67827,0.590898,-0.341001,-4.916301,-0.319692,,-0.798069,2.642361,1.733899,1.924842,2.832865,1.66322,-1.06403,0.618155,3.967936,0.627339,1.163586,,1.703373,-0.121592,-2.364183,1.932622,,,1.278713,2.473876,9.709935,8.610605,5.078058,9.538971
SIDM00447,-4.088645,-6.173933,0.999533,-2.648134,-5.361378,-4.102365,3.640128,3.116701,-1.467661,0.931497,1.961852,3.294715,0.899519,3.139722,4.375863,2.595242,4.361039,1.898666,-0.30642,2.397659,0.065604,4.515655,2.050928,4.118974,4.422616,-3.355482,1.216164,3.579358,-1.869916,4.722259,1.328487,2.608787,2.895077,4.701107,4.726054,1.618727,2.757767,1.03942,-0.358685,2.340015,1.04881,1.440842,-1.401556,0.365561,0.539029,2.588248,3.975358,2.849603,4.369375,0.548239,3.272687,4.294687,4.281505,2.341691,-4.925049,1.125312,-1.521426,2.45472,-4.533103,0.436961,1.447913,1.707568,4.303993,,4.544013,3.01692,2.696266,0.516924,2.829685,3.000429,3.219558,1.667883,0.073104,-3.606069,-3.10708,-4.42134,1.226754,3.521157,2.870674,1.603182,4.336288,1.136667,1.466272,-7.346847,2.995762,0.873996,0.779527,4.489134,2.248482,4.531269,5.465002,1.039612,1.237252,2.487397,3.559082,4.254935,-6.634927,3.570445,4.709561,2.356472,-2.898779,4.281847,-0.406317,4.313589,1.693609,4.362077,2.955153,-2.518694,2.336511,0.603152,4.721725,3.649723,2.258045,4.56107,4.682994,1.697923,3.290225,1.832277,2.444235,2.169917,2.254301,3.392587,2.519723,3.146146,4.514184,-2.963363,3.262475,4.726238,3.439963,4.643249,3.33041,4.1429,2.825362,2.382666,3.641361,3.76102,2.462121,2.632175,3.521328,4.719884,1.079155,-0.096984,4.995877,1.709898,2.423019,4.323891,3.112931,5.790083,5.461362,2.857126,-2.033209,-2.082552,-2.687324,-3.819238,2.242381,0.620908,3.24715,5.419386,4.381419,-5.79343,-5.13689,-1.567399,0.616783,1.601917,3.449358,2.578272,3.018803,-3.34999,-1.440185,2.155921,-1.791156,4.716553,3.370918,4.017811,2.565426,-0.885125,0.820576,3.262234,-2.743805,-1.601544,-6.384803,0.816604,3.775969,2.361083,1.656105,2.138669,2.545047,1.241326,1.684749,1.931701,4.364278,1.214832,4.148105,2.837084,0.937582,4.481371,1.371173,4.461746,2.189823,2.798309,3.88136,-5.949721,3.850505,4.396509,3.490248,3.224708,2.539557,3.294129,0.588077,4.710507,1.979918,3.344439,2.850376,3.077436,-5.165493,0.147892,,3.076288,1.31061,4.352187,1.723788,4.150751,3.497695,0.363123,2.850969,4.31604,3.616809,2.261561,,2.162972,0.230119,2.650477,3.719467,,,1.650049,4.490385,10.016029,8.874291,7.218536,10.01957
SIDM00448,-3.475964,-3.576723,2.819439,1.298682,-4.072939,-2.464326,3.616816,3.456779,-0.708494,1.02271,1.496049,3.953021,-1.934796,3.899439,3.869208,3.016053,3.630942,2.067717,0.001986,3.352686,1.727142,4.979987,2.305098,2.920388,4.114212,-0.926675,1.185532,4.520146,-1.073342,5.10214,3.876712,2.707867,4.272147,5.295762,5.225958,0.134741,4.680125,3.731439,2.316085,3.175698,2.095495,2.643999,-2.990071,1.55393,-0.958564,3.400487,3.954583,3.630449,3.803908,0.138075,3.699625,3.837293,3.372608,3.798023,-2.462004,2.366294,-4.506875,1.433988,,1.921295,1.480187,2.959914,3.951406,,2.884744,3.236262,3.862588,0.225757,3.415613,4.647001,3.954583,3.74275,-0.152523,-3.10154,-3.085743,-5.211466,3.093021,3.478845,2.655482,3.465456,5.515385,2.406522,3.960519,-3.786728,2.105069,2.681471,2.065762,4.579634,2.547999,5.028635,4.802874,5.293842,1.351763,4.439477,5.171758,5.264274,-5.423809,3.46175,5.4819,5.112774,-2.903677,4.678178,0.675072,4.093874,2.914003,5.540494,2.827202,-2.714597,4.23749,2.662644,5.678619,4.300828,0.957923,2.477565,5.010376,2.351064,4.606064,2.332583,4.012579,0.959593,2.375795,4.439369,0.437353,4.722854,5.339975,1.509911,3.857133,5.84827,4.609123,4.675744,1.954487,5.500943,1.170827,3.129031,4.875554,5.250125,4.69173,3.02645,4.668078,5.748549,-0.807887,4.588674,4.610117,2.103116,1.961806,5.002967,3.842868,6.488938,6.019511,2.447027,-0.767991,-1.226921,-2.040274,-4.648966,0.096706,0.158912,6.321369,5.597521,4.374322,-5.388488,-2.880829,-1.640825,1.667108,3.198306,3.244976,2.12377,4.242681,-1.68126,-1.090878,3.622261,-1.229296,5.00184,4.993115,3.752979,1.842471,-1.679249,0.839111,3.710275,1.908056,-0.819612,-5.885743,3.651753,5.556891,3.266668,3.428427,1.489283,4.80909,1.779754,2.285262,3.497715,5.110279,-0.380514,5.082609,3.605683,0.76676,4.877498,2.193966,3.61337,2.070983,2.044297,3.524276,-3.468313,2.605376,0.002331,3.807479,4.159756,1.944453,2.22453,2.346335,4.665721,4.541381,4.235005,1.91693,1.927508,-1.938344,1.79291,4.709642,3.820371,3.745802,5.085853,3.044425,4.835527,4.733817,0.229513,3.736731,4.239511,2.702348,1.854157,,3.873335,,,2.084944,,,2.259654,,,,7.392403,10.089802
SIDM00449,-4.794113,-5.235652,1.043826,-3.061136,-6.013714,1.617661,4.050709,2.586764,0.3863,-0.502542,2.188687,4.105382,-5.586266,1.270156,4.217669,0.376873,3.710644,0.390102,-2.341553,1.951486,-2.797884,1.773359,-0.239649,4.332697,2.789736,-3.845608,0.660313,3.652913,-4.034668,2.680093,-0.012779,1.348142,3.657257,3.544411,4.332697,-0.124497,2.69783,0.083335,-3.162996,1.037069,-1.920392,-1.417591,-4.175578,-2.684991,-2.733188,2.981714,3.627324,3.174296,4.011732,,2.541382,2.378859,1.880115,-3.487543,-5.224663,0.569073,-6.776232,0.404237,-3.586517,0.047808,0.905472,1.184476,3.567663,-3.010524,1.573481,2.62164,2.487376,-0.734964,2.341382,2.688355,2.883451,0.699949,-1.454896,-4.479576,-4.489514,-5.025426,-1.164776,2.855654,3.970711,2.029814,3.631015,0.430137,1.30716,-7.829452,1.347547,-0.565606,-2.071394,2.807568,1.547557,2.725035,3.405154,1.43539,-0.038434,-1.372993,2.942535,1.902488,-5.739604,2.880446,2.349678,2.927988,-4.473018,3.878182,-1.153752,2.872324,0.18203,3.221709,2.24904,-3.806363,0.150655,-3.720165,4.257701,3.281546,2.016829,3.047796,,,,,,-1.735748,0.111418,2.552255,-0.489452,4.329925,2.885863,0.803851,3.060786,4.224925,2.524281,1.605267,0.254539,2.331229,0.400515,1.75889,3.003796,2.206838,-0.438328,0.630108,4.206858,4.288854,,,,,1.487562,-0.121745,,,,,,,,,,,,,,,,,,,,,,,,,-0.215387,2.367004,2.715391,3.22114,3.130314,-0.680931,-0.146988,2.805137,1.070609,0.295804,-7.199465,0.284091,3.272789,1.61914,0.349214,-0.602852,-0.589429,1.383453,1.768373,1.17102,3.600724,-1.813764,4.037524,2.053229,1.454283,4.327399,1.887517,1.92771,1.590382,,3.234398,-5.79563,,3.606992,,,,2.35096,-0.506395,3.22114,1.431212,-0.066713,-0.298957,,-5.534099,,,2.294203,,3.349899,2.05294,3.147458,0.749436,,,,,,0.010201,1.202451,1.212907,-0.785483,1.662136,1.206355,1.048722,0.784006,,,,,
SIDM00450,-3.38721,-4.648787,5.263457,-0.277246,-6.055352,2.577615,3.541097,2.792039,1.610079,0.229266,1.789757,-0.798793,-0.296123,3.456004,4.071747,1.854465,4.512477,2.256987,-2.234235,2.388802,-2.219325,4.37562,-0.618106,4.728329,4.593054,-2.047691,1.180929,4.619181,-4.25809,3.84927,2.452355,1.530946,4.107758,2.890733,2.943696,-0.126758,2.047256,0.92804,1.612093,2.056021,0.724568,0.08841,-2.508851,-0.70129,-1.854481,-1.904098,4.280512,-0.729831,4.469798,,3.455873,4.973735,3.137885,1.822576,-5.674781,1.483452,-3.21558,1.677744,-4.853919,0.479327,2.617453,-0.186646,3.304938,0.791198,3.717258,2.876063,2.967521,0.888267,3.645501,2.282269,4.253253,2.712799,-1.22395,-4.812048,-2.938037,-5.05436,0.423692,4.442963,3.926604,2.695369,4.871443,0.600621,1.672656,-2.033564,1.629718,-0.671709,1.46636,4.126947,-3.648503,3.638825,3.735808,6.052206,0.90366,-1.033737,2.927353,2.795161,-4.654725,4.632982,3.710473,1.998189,-1.584252,4.6886,-1.829071,4.297042,1.736307,2.531695,3.587914,-3.666071,1.947237,-1.36554,4.992273,-0.517025,2.620757,3.959366,,,,,,-0.544011,2.53087,4.318574,1.071004,4.987863,4.329614,-3.4137,3.528406,4.997954,3.014248,3.962277,1.217885,3.539168,0.161879,2.664824,3.9816,3.002853,1.16224,1.522196,3.877945,4.901871,,,,,2.812715,4.428541,,,,,,,,,,,,,,,,,,,,,,,,,-1.495496,3.760877,4.481863,3.619906,3.902415,-0.787951,0.944005,1.310556,2.212833,1.399462,-5.500707,1.585349,4.619559,2.620116,1.616498,0.837851,1.788658,1.204022,4.270729,2.19977,4.954827,0.5548,3.683883,3.13758,0.642256,2.565239,1.25771,3.798597,2.695369,,2.928312,-2.689689,,4.09894,,,,2.160737,0.145682,4.485823,4.081335,3.637886,-0.600963,,-5.625321,,,1.193155,,3.070033,1.522804,3.347669,2.367581,,,,,,2.004991,2.33608,-0.290424,0.137103,2.793903,1.70275,4.997954,1.963864,,,,,
SIDM00451,-4.512799,-4.464675,0.984009,-2.740144,-4.644795,-3.429415,2.645731,2.432203,-1.069978,0.099747,1.548282,2.046452,-1.316409,3.837263,4.832985,-0.267638,2.941757,1.474632,-0.957517,1.795726,-2.380442,4.934119,-0.284273,4.069802,3.45919,-1.182269,0.814748,4.948819,-3.423231,3.843293,2.361224,1.801552,,4.778833,4.84074,0.083806,2.804173,-0.494563,-0.811454,2.04376,0.69005,1.212635,-2.8386,0.482823,0.016554,1.710448,2.770769,4.05442,4.897437,-0.24925,3.432451,2.684456,4.316744,-1.160971,-4.10956,1.07412,-3.20951,0.833394,-4.720066,-0.002891,2.98886,1.732201,2.823334,,3.69279,1.811774,2.287711,-0.141164,3.253089,3.433538,3.093723,4.402069,-1.415888,-2.758146,-3.285119,-5.907797,3.790233,4.286834,2.177823,2.882983,5.260933,1.851444,4.049248,-6.622015,2.541934,1.77898,2.459032,3.506557,0.89383,3.530453,5.225359,-2.247861,2.029347,0.969029,3.135241,3.073842,-5.828965,4.482206,4.232287,4.113205,-2.829149,4.948819,-1.229773,3.801069,0.823572,4.868705,2.056047,-3.957759,2.434959,0.809515,4.677741,2.529245,2.615231,3.87137,4.432804,0.873726,3.961883,2.187675,3.288625,2.053591,3.06742,4.140326,1.903954,2.571997,4.947896,0.753035,3.378239,4.946035,2.887918,3.639741,1.970587,4.601852,0.834754,2.026771,4.041606,3.127424,2.016556,3.134089,4.017308,4.946779,-0.479996,3.893881,4.340356,0.942378,1.589416,3.45314,3.266762,5.457198,5.490457,4.218864,-1.597965,-1.603805,-1.866851,-3.882556,1.100125,2.025908,2.301708,3.752704,3.507797,-5.871047,,-0.961283,1.298567,2.464203,3.482187,1.668677,2.336506,-3.28388,-1.722558,1.995309,-0.85794,4.946128,4.889153,4.869085,2.526948,-1.905993,0.661337,1.803537,2.318984,-0.545326,-5.083042,1.474664,4.906887,2.967883,1.265364,1.099335,2.528825,1.130405,1.863451,2.173738,4.662983,-0.069314,4.266375,2.801482,0.2249,2.043726,1.351013,1.971996,1.953254,2.16098,3.441984,-3.622979,3.164553,-0.194147,2.251181,3.214127,2.629378,3.032033,-0.507882,4.469154,2.636164,4.044521,1.427341,2.375504,-3.560966,1.837484,4.128702,2.986419,0.828143,4.948766,2.067888,4.904462,2.717443,-0.225422,2.061134,4.834062,2.946846,2.345126,,2.128528,0.954661,-1.255951,2.199643,,,1.110855,4.551999,8.197048,9.040933,6.797445,10.183253
SIDM00453,-1.398871,-4.791117,5.758762,0.602098,-4.491607,-2.603291,3.2069,3.009984,3.264676,4.16533,3.550159,0.967424,3.004744,4.411669,5.704667,2.272508,5.482665,4.457357,1.79922,2.935335,-0.229601,3.699641,-1.118742,5.663113,5.337576,-5.843806,1.914638,5.683068,-4.310183,5.834139,1.647392,2.026469,3.331461,5.145677,5.333364,1.730484,5.481536,5.514583,2.976245,2.89236,3.492683,3.68262,-2.727584,1.082166,0.002418,0.565038,4.573694,1.70247,5.105295,0.566958,3.385129,6.095067,4.186317,0.0608,-3.888007,4.155959,-2.037046,1.869119,-0.582565,4.103584,2.730891,1.739507,4.024091,,2.921317,5.7973,3.591499,-1.177009,4.508246,2.275658,4.587785,4.994991,-0.425987,-3.387861,-1.388208,-5.528257,1.655005,2.543219,3.824904,2.575025,5.867618,2.266509,1.023785,-5.696803,3.759421,3.200851,4.214272,5.202225,-0.128044,5.134769,6.056579,2.110687,1.635337,2.162016,5.464066,3.538829,-3.174717,3.483963,5.349091,4.473292,-1.189844,5.032398,-0.325114,4.052185,3.46482,5.589312,4.454642,-2.746255,4.794102,1.868926,5.831981,1.624377,3.312422,4.758588,5.381265,2.169781,4.559365,3.129778,1.096865,5.312832,1.522286,3.830284,4.970448,4.835367,5.432471,3.924273,4.794684,4.999306,4.684382,3.565145,2.071909,4.770845,0.682368,2.524537,3.927543,4.139697,3.076255,3.760042,4.166471,4.820739,0.101019,5.675742,2.953669,3.906477,2.139184,5.409382,4.087759,6.470344,6.148631,6.152461,1.16589,0.035236,-0.220197,-3.17133,1.032431,5.225535,6.346752,5.396169,3.523899,-4.796783,-2.732766,-0.806432,-1.026476,1.655597,3.196067,4.59499,4.21091,1.334582,3.39377,6.70509,-0.023915,5.383033,2.259011,4.405859,3.690551,-1.580008,0.778878,1.608452,3.405055,2.423461,-5.473038,2.614109,4.220487,3.599147,3.545092,3.716351,2.813142,1.169957,2.250049,3.356616,4.730995,-0.162969,5.010687,4.971098,0.163475,6.005827,3.682436,4.102852,2.075884,1.814009,3.476277,-5.286424,3.636782,5.244168,4.980918,5.702252,4.867169,3.671297,1.641477,5.422791,2.644194,5.592973,4.190077,2.65213,-3.332819,1.23666,4.309737,1.991893,3.407742,5.682387,2.604729,4.572704,5.658793,0.161395,2.914506,5.25575,3.794987,3.222104,,2.475477,3.117719,-0.222171,3.086045,,,2.624007,5.704667,9.918996,9.829199,7.588791,10.378344
SIDM00454,-1.072759,-1.847518,4.184799,1.971236,-3.777322,0.598058,3.312235,0.959568,-2.647018,0.833616,2.763213,1.58508,-0.836416,3.628147,4.055084,3.169727,3.769572,2.169115,0.454412,2.883484,0.867154,4.739148,-0.434846,2.338438,3.572151,-2.468192,1.108901,4.517485,-3.886978,2.555744,1.884975,2.876935,4.352709,4.607483,3.867512,2.636904,0.876875,3.247868,,3.094355,1.763633,2.937737,-1.518033,1.35205,0.880336,2.032042,2.941451,2.462999,4.966422,,3.892485,5.456548,,,,,,,,,,1.986637,,,2.922329,,2.637879,-0.054329,,2.592435,2.707611,,,,,,2.167083,4.701958,3.046586,,,3.625387,1.782482,0.271704,,,3.392372,2.922811,-0.811756,4.405995,5.545664,3.425758,1.849102,1.639296,4.208642,1.139551,-2.418587,4.42483,,,,,1.216255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.529618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.599599,9.496834,,
SIDM00455,-0.75724,-1.463354,5.591779,3.42852,-2.63768,-1.445841,4.972075,4.752292,2.635429,1.475791,5.503155,3.460043,2.622655,5.899853,5.998998,4.334876,6.884635,5.031037,2.547883,3.231445,1.273413,6.621085,1.154709,7.1412,7.196918,-3.610046,3.572515,6.791754,-1.524189,5.456817,1.885544,6.058041,4.752961,7.073284,6.871248,3.313867,6.191042,6.282086,3.511083,6.832006,4.736185,4.248957,-2.442574,1.021996,-0.350802,1.277236,6.148534,4.204826,6.615287,0.486031,5.207818,6.456118,6.44412,1.768005,-1.295693,5.054573,-0.992808,3.540644,0.165183,4.82843,4.451,2.222448,5.709479,,3.159144,5.691113,6.06467,-0.423743,6.578974,3.272742,6.056789,5.269643,2.076751,-1.13112,1.487982,-4.385796,3.0675,3.405319,4.484115,4.144423,6.889516,3.826806,1.076334,-2.360935,5.464249,3.954159,4.167721,6.77765,1.20066,6.524334,8.376557,6.58953,4.565892,2.737016,7.058708,4.398216,-2.781818,4.622242,7.263756,3.459836,0.286159,6.587088,1.639957,6.210623,3.892887,5.523498,6.190771,-0.94605,3.572673,1.127438,7.021475,3.04379,4.228062,5.8609,6.718611,4.278385,6.0327,4.2321,2.865892,3.201381,1.38787,5.326611,4.777248,5.133338,6.821399,4.304167,5.107781,6.826361,6.842065,5.483804,5.955019,6.16064,4.194001,4.303796,6.081626,5.342112,3.875491,4.76192,5.031021,6.434604,4.3091,7.175117,4.87947,5.846324,3.43326,6.741979,4.997816,4.260977,2.437381,7.680013,1.728816,1.807834,2.031877,-1.508288,5.484108,6.452792,7.854507,7.483062,6.43317,-5.633333,0.408761,0.912821,2.837967,3.662863,4.713591,4.513339,5.540064,0.624517,4.818826,7.796741,0.964159,6.415573,5.384178,5.859616,6.378842,-1.068499,1.043269,2.905759,5.860361,3.178581,-5.034694,3.072279,6.325899,3.839487,3.49893,3.410994,3.392298,2.654641,2.641669,4.311891,4.958112,-0.202955,6.454876,5.570955,1.210376,7.377166,3.170254,5.475643,3.708808,2.511132,4.539628,-3.925488,4.981468,5.833007,7.050628,7.181393,6.473098,3.593137,1.717277,6.905839,5.231315,7.060173,5.439482,3.868044,-0.705732,2.506269,6.000154,4.428734,4.540874,7.16796,4.927909,6.908508,6.852718,1.889456,3.722725,6.796866,6.486546,4.939755,,6.144989,2.169273,5.023696,5.418169,,,1.120298,7.067377,10.500012,10.865398,9.100968,11.723614
